102854,1,9,4,17,2,3,0,9,5,12,1,2,1,11,6,15,8,2,1,4,2,17,9,3,0,4,2,12,2,2
195897,0,13,6,15,6,3,1,11,5,17,4,3,0,13,6,15,10,3,1,4,2,15,8,2,0,4,2,12,9,2
200245,1,7,3,17,4,3,1,7,4,17,8,2,1,6,3,15,8,3,0,11,6,15,10,2,1,6,3,15,7,3
201888,1,7,4,15,5,2,0,7,3,12,7,3,0,9,5,12,10,2,1,7,4,17,3,2,0,6,3,12,4,3
166451,0,11,6,12,3,2,1,6,3,15,6,3,0,9,4,12,8,3,0,4,2,15,6,2,1,4,2,15,6,2
297035,0,7,3,15,6,3,1,7,3,17,6,3,0,13,6,15,7,3,1,4,2,15,2,3,1,9,4,17,3,3
112215,0,4,2,12,5,2,1,9,5,17,8,2,0,7,4,15,8,2,1,11,5,17,7,3,1,6,3,17,1,3
176342,0,11,6,12,10,2,0,11,5,15,10,3,1,9,4,17,3,3,1,6,3,17,6,3,1,11,5,15,2,3
163869,1,9,4,17,7,3,1,7,4,15,4,2,1,9,4,15,3,3,0,13,6,15,2,3,0,11,6,15,5,2
246225,0,7,4,15,10,2,0,4,2,12,6,2,0,6,3,15,1,2,1,11,5,15,10,3,0,6,3,15,10,2
295526,1,11,6,17,10,2,1,13,6,15,9,3,0,7,4,15,10,2,1,4,2,15,7,2,0,7,3,12,2,3
136158,1,6,3,15,2,3,1,9,5,17,7,2,0,11,5,15,5,3,1,4,2,17,4,2,0,9,5,12,1,2
282010,0,11,6,12,5,2,1,9,4,15,2,3,0,7,4,12,8,2,0,9,5,12,10,2,0,11,6,15,10,2
240381,1,6,3,17,3,3,1,9,4,15,5,3,1,7,3,17,1,3,1,7,4,17,10,2,0,11,6,15,6,2
114208,1,13,6,15,10,3,1,9,5,17,4,2,1,11,5,15,5,3,0,6,3,12,10,2,0,9,5,12,4,2
185118,0,13,6,15,9,3,0,13,6,15,5,3,1,7,3,15,9,3,0,11,6,15,4,2,1,11,5,15,4,3
201389,1,4,2,15,4,2,1,7,3,15,7,3,1,6,3,15,5,2,0,9,4,15,4,3,1,4,2,15,2,2
251563,0,6,3,12,6,2,0,6,3,15,8,2,0,4,2,15,4,2,0,9,4,15,5,3,0,4,2,12,5,2
140988,1,4,2,15,3,2,1,9,4,17,2,3,1,7,4,15,1,2,1,4,2,15,1,3,1,9,5,15,10,2
106354,0,13,6,15,3,3,0,11,5,12,5,3,1,7,3,15,7,3,0,11,6,15,9,2,1,6,3,15,10,2
244759,1,7,4,17,1,2,0,6,3,15,8,3,0,13,6,12,7,3,1,7,3,17,6,3,0,7,3,12,5,3
291852,0,7,4,15,5,2,0,4,2,15,7,2,1,13,6,17,2,3,1,4,2,17,8,2,1,6,3,17,3,2
293562,0,11,6,15,1,2,0,9,5,12,9,2,1,6,3,17,3,2,0,9,5,15,10,2,1,9,4,17,2,3
278816,0,7,3,15,9,3,0,7,4,15,7,2,1,9,5,17,4,2,0,13,6,15,3,3,0,9,4,15,6,3
199428,1,13,6,17,4,3,1,9,4,17,2,3,1,11,5,17,4,3,1,7,4,17,3,2,0,6,3,15,1,3
127984,0,9,5,12,10,2,1,6,3,17,8,3,1,6,3,15,3,2,0,9,5,15,5,2,1,13,6,15,3,3
129627,0,6,3,15,6,3,1,11,6,15,7,2,0,13,6,15,9,3,1,6,3,15,7,2,1,9,5,15,5,2
241893,0,6,3,12,9,2,1,4,2,17,8,2,0,7,3,15,10,3,1,4,2,15,10,3,1,11,5,15,4,3
260058,0,13,6,15,9,3,1,4,2,17,10,3,1,11,5,17,4,3,1,6,3,15,8,2,1,6,3,15,1,2
176724,1,9,4,17,9,3,1,7,3,15,4,3,0,13,6,15,6,3,0,11,6,12,3,2,1,11,6,17,9,2
214536,0,6,3,12,9,3,1,11,6,17,1,2,0,6,3,12,6,3,0,7,3,12,10,3,1,7,3,17,6,3
136035,0,13,6,15,2,3,0,6,3,15,7,3,0,6,3,12,1,3,1,7,4,15,9,2,0,4,2,15,3,2
102821,1,11,5,17,7,3,1,11,5,17,1,3,1,9,5,15,8,2,0,11,6,15,3,2,0,11,6,15,10,2
293847,1,11,5,17,8,3,0,6,3,15,9,3,0,11,6,15,1,2,1,11,6,17,9,2,0,4,2,12,4,2
234554,1,7,3,17,10,3,0,9,4,15,9,3,1,9,4,15,7,3,1,11,6,15,7,2,1,11,5,17,8,3
117882,0,9,4,12,4,3,1,6,3,15,3,3,1,11,6,15,1,2,1,6,3,15,5,3,1,9,4,15,2,3
222505,1,11,5,17,1,3,1,11,6,17,7,2,1,11,5,15,2,3,1,9,4,17,10,3,1,9,4,15,4,3
144677,1,13,6,17,5,3,0,4,2,15,8,2,0,7,4,15,6,2,0,7,3,12,3,3,0,4,2,15,10,3
194242,1,13,6,17,9,3,0,9,4,12,4,3,1,7,4,15,9,2,0,6,3,12,2,3,0,7,4,15,1,2
290095,1,7,3,17,6,3,0,4,2,15,9,3,0,11,6,12,3,2,1,13,6,17,7,3,1,6,3,17,2,2
153068,0,11,6,15,10,2,0,7,4,15,8,2,0,6,3,15,8,2,1,6,3,15,2,2,1,11,5,15,1,3
141487,0,7,4,15,1,2,0,7,4,15,5,2,0,9,5,12,2,2,0,11,5,12,9,3,0,7,3,12,5,3
173411,0,11,6,12,3,2,0,4,2,15,5,3,0,4,2,15,8,3,1,13,6,15,2,3,0,6,3,15,5,3
210999,1,6,3,17,10,2,0,4,2,15,4,2,1,6,3,17,8,3,1,13,6,15,5,3,0,4,2,12,1,2
183238,1,7,4,17,10,2,0,6,3,15,7,3,1,9,5,17,2,2,1,6,3,17,2,2,0,6,3,15,2,2
236100,1,7,4,17,4,2,1,13,6,15,9,3,1,4,2,17,7,3,0,6,3,15,5,3,0,4,2,15,2,2
279172,1,13,6,15,8,3,0,4,2,15,6,2,0,4,2,15,5,3,1,11,6,15,3,2,0,11,6,15,7,2
157703,0,6,3,15,10,3,1,11,6,15,9,2,1,9,5,17,1,2,1,6,3,17,5,3,1,7,3,15,2,3
117689,1,7,4,15,3,2,1,4,2,17,9,3,0,6,3,15,4,2,0,4,2,12,3,2,0,6,3,15,7,2
279464,0,4,2,12,10,3,1,4,2,15,7,2,1,4,2,15,6,3,0,6,3,12,4,3,0,13,6,12,10,3
273484,1,11,6,17,9,2,0,6,3,12,9,2,1,9,4,17,8,3,0,11,6,15,9,2,0,6,3,15,9,2
140384,1,4,2,17,10,2,0,11,6,12,1,2,0,9,4,12,6,3,1,9,4,17,4,3,0,9,4,12,5,3
152436,0,9,5,15,5,2,0,9,4,12,7,3,0,9,5,12,5,2,1,4,2,15,6,2,1,4,2,17,4,2
105161,1,11,5,15,9,3,0,4,2,12,8,2,1,7,3,17,8,3,1,6,3,17,3,2,0,9,4,15,9,3
238667,1,6,3,15,9,3,1,9,4,17,3,3,1,6,3,15,2,3,0,9,4,12,8,3,0,7,4,15,6,2
152200,0,7,3,12,3,3,0,9,5,12,8,2,1,11,5,15,5,3,0,4,2,15,9,3,0,9,5,15,6,2
172855,0,7,4,15,7,2,1,11,5,15,9,3,0,9,4,12,7,3,1,13,6,17,8,3,0,11,6,15,2,2
235127,1,4,2,15,10,2,1,11,5,15,6,3,0,11,6,15,3,2,1,6,3,17,1,2,1,7,3,17,7,3
282147,0,7,3,12,1,3,0,11,6,15,8,2,0,7,3,12,9,3,0,7,4,12,1,2,1,9,5,17,10,2
242277,1,4,2,17,8,3,1,7,4,15,2,2,0,6,3,15,8,3,0,9,5,12,8,2,1,6,3,17,3,3
208237,1,13,6,15,10,3,0,7,3,12,6,3,1,6,3,15,2,2,0,6,3,15,4,2,0,4,2,12,1,2
136706,1,9,5,15,3,2,0,13,6,15,9,3,0,11,6,15,7,2,1,4,2,17,1,2,0,4,2,12,5,2
132264,1,11,5,15,9,3,0,11,5,15,6,3,1,4,2,15,6,3,1,7,3,15,8,3,0,9,4,12,3,3
136478,0,4,2,12,6,3,1,11,6,17,3,2,0,6,3,15,8,3,1,4,2,17,6,3,0,11,5,12,10,3
290116,1,11,6,15,10,2,1,6,3,17,1,3,1,4,2,17,8,3,1,11,6,17,10,2,0,13,6,12,5,3
259198,0,7,3,12,3,3,0,7,3,15,9,3,1,4,2,15,4,3,0,9,5,12,8,2,1,4,2,15,5,3
299437,0,4,2,12,4,2,0,11,5,12,2,3,1,9,5,17,8,2,0,7,3,12,9,3,1,9,5,15,4,2
196755,1,13,6,15,2,3,0,9,5,15,9,2,1,11,6,15,6,2,0,6,3,12,5,3,0,7,4,15,9,2
153857,0,9,5,15,8,2,0,6,3,15,2,3,0,6,3,12,5,3,1,4,2,17,5,2,0,4,2,15,1,3
289166,1,4,2,15,9,3,0,9,4,15,9,3,0,11,6,15,7,2,1,7,4,15,10,2,1,9,5,15,8,2
225878,1,7,4,17,2,2,1,4,2,17,5,3,1,11,5,17,10,3,0,6,3,12,3,2,0,4,2,12,10,3
162131,1,7,4,17,6,2,1,9,5,15,7,2,0,11,5,15,10,3,1,9,4,15,5,3,0,13,6,15,9,3
156740,1,7,4,17,5,2,1,4,2,15,1,2,0,6,3,15,4,3,1,11,5,17,6,3,0,11,6,12,1,2
252292,1,7,3,15,7,3,1,4,2,15,10,3,0,4,2,12,7,2,1,7,3,17,10,3,0,11,6,12,10,2
165338,0,13,6,12,4,3,0,9,4,12,2,3,1,6,3,17,3,2,1,7,4,17,4,2,0,11,6,15,10,2
146236,0,9,4,15,2,3,1,9,4,17,9,3,0,9,4,12,2,3,1,9,5,17,8,2,1,7,3,15,10,3
281761,1,9,5,15,8,2,0,11,6,12,6,2,1,9,4,17,3,3,1,7,3,15,6,3,1,4,2,17,2,3
237745,1,11,6,17,10,2,1,6,3,17,10,3,1,6,3,15,9,2,0,4,2,15,3,3,0,9,5,12,10,2
202311,0,13,6,12,4,3,0,13,6,15,8,3,0,4,2,15,9,3,1,6,3,15,6,2,1,4,2,17,3,3
294458,0,11,5,12,8,3,1,4,2,17,6,3,0,4,2,12,8,2,1,6,3,17,6,2,1,11,6,17,7,2
250253,1,6,3,15,5,2,0,6,3,12,1,3,1,11,6,15,8,2,1,9,5,15,3,2,0,9,4,15,6,3
202289,1,9,5,15,5,2,1,11,5,15,3,3,1,7,3,15,6,3,0,7,3,15,1,3,1,6,3,17,8,3
186676,1,11,6,15,2,2,0,11,6,12,7,2,0,6,3,15,9,3,1,9,5,15,2,2,1,4,2,17,7,2
297245,0,4,2,15,1,2,1,11,5,15,5,3,1,4,2,17,8,3,1,6,3,15,4,2,1,13,6,15,4,3
276612,1,11,6,17,7,2,0,7,4,15,3,2,1,11,5,17,4,3,1,6,3,15,4,3,0,7,4,12,1,2
227464,1,4,2,17,5,2,1,13,6,17,5,3,0,11,6,15,3,2,0,4,2,12,7,3,0,4,2,15,9,2
141907,1,11,6,17,7,2,0,9,5,15,7,2,0,4,2,15,3,2,1,11,5,15,6,3,1,4,2,15,4,2
240550,0,11,6,15,5,2,0,11,5,12,3,3,1,11,5,17,6,3,1,11,6,15,3,2,0,9,5,15,1,2
105316,0,11,6,15,5,2,1,4,2,17,4,3,0,4,2,15,1,2,1,6,3,15,1,2,1,9,5,15,1,2
146569,0,4,2,12,8,2,1,13,6,17,3,3,1,6,3,17,8,2,0,13,6,12,3,3,1,11,5,17,4,3
179860,0,7,3,15,10,3,0,7,4,15,2,2,1,13,6,15,9,3,1,7,3,17,6,3,1,4,2,17,4,3
107223,1,11,5,15,7,3,1,9,4,17,7,3,0,7,4,12,2,2,1,9,5,17,2,2,0,9,4,12,5,3
204370,1,6,3,17,6,2,0,4,2,12,6,2,1,13,6,17,1,3,0,4,2,15,6,3,0,4,2,15,8,3
120382,1,4,2,15,2,2,1,7,4,15,9,2,0,4,2,15,2,3,1,11,6,17,9,2,1,4,2,15,7,3
213286,0,13,6,15,2,3,0,9,4,15,10,3,0,7,3,12,8,3,1,7,4,15,2,2,1,4,2,15,2,2
214980,0,13,6,12,2,3,1,11,6,17,3,2,0,9,5,12,10,2,1,9,4,17,3,3,0,6,3,12,1,2
122452,1,11,6,15,2,2,0,4,2,12,4,3,0,4,2,12,9,3,1,6,3,15,4,3,1,9,5,17,10,2
215800,1,7,4,15,5,2,1,6,3,17,10,2,0,4,2,15,5,2,1,6,3,17,1,3,0,4,2,15,10,2
187098,1,11,6,15,2,2,1,7,4,17,4,2,0,7,4,12,3,2,1,13,6,15,4,3,0,7,4,12,6,2
158017,1,7,4,17,6,2,1,11,5,17,3,3,0,11,6,12,10,2,0,9,4,15,4,3,1,9,4,15,3,3
281279,1,11,5,15,5,3,1,11,6,15,7,2,0,6,3,12,10,3,0,4,2,12,3,2,0,7,4,15,8,2
153481,0,4,2,12,6,2,1,7,4,17,10,2,0,9,5,15,9,2,0,11,6,12,9,2,1,9,5,15,6,2
163805,0,7,4,12,8,2,1,4,2,17,7,3,0,7,4,15,8,2,1,6,3,17,5,3,0,4,2,15,9,2
288054,1,9,4,17,4,3,1,4,2,17,9,2,1,9,5,17,6,2,1,7,4,17,9,2,1,4,2,17,3,2
116039,1,7,4,17,8,2,0,11,6,15,10,2,1,7,3,17,1,3,0,7,4,12,1,2,1,9,5,17,3,2
293868,1,6,3,17,7,2,1,4,2,17,2,2,0,9,4,12,3,3,0,7,3,12,6,3,1,11,6,17,7,2
192301,1,9,4,17,4,3,1,6,3,17,1,2,0,11,5,15,7,3,0,7,4,15,5,2,0,6,3,12,5,3
258157,0,9,4,12,6,3,0,7,4,15,4,2,1,6,3,15,10,2,0,6,3,12,6,2,0,7,4,15,6,2
282308,0,4,2,15,8,2,0,11,5,15,1,3,1,11,6,15,1,2,1,9,4,17,9,3,0,9,5,15,8,2
199255,1,11,6,17,2,2,0,6,3,15,5,3,1,6,3,15,9,3,1,7,3,17,4,3,0,9,4,12,5,3
262650,1,6,3,17,6,2,1,6,3,17,4,3,1,9,5,17,10,2,0,9,5,15,5,2,0,11,6,15,10,2
170006,0,7,3,15,6,3,1,7,4,15,6,2,0,6,3,12,3,3,1,6,3,15,1,2,0,4,2,12,5,2
170706,0,11,5,15,6,3,0,7,4,12,1,2,1,11,6,15,7,2,1,11,6,17,5,2,0,7,4,15,7,2
125377,0,11,5,12,5,3,1,4,2,15,6,2,0,4,2,12,9,2,1,11,5,17,10,3,0,9,5,15,6,2
186768,0,7,3,12,8,3,0,11,6,12,1,2,0,4,2,12,2,3,0,11,5,15,6,3,1,4,2,17,2,2
218890,1,6,3,17,4,3,0,11,5,15,10,3,0,7,4,12,2,2,1,13,6,15,4,3,0,4,2,12,7,2
201651,0,7,4,15,9,2,1,13,6,15,4,3,1,9,4,17,9,3,1,7,4,15,4,2,1,11,6,15,5,2
148863,1,6,3,17,9,2,1,4,2,15,4,3,0,11,6,12,6,2,0,6,3,12,4,3,0,6,3,12,3,2
120023,0,6,3,15,10,3,1,9,4,17,2,3,1,4,2,15,4,3,0,4,2,12,6,2,0,9,4,15,8,3
200843,0,7,4,12,5,2,1,4,2,15,2,2,1,6,3,17,1,2,0,13,6,15,8,3,0,6,3,12,6,3
219178,0,6,3,12,6,2,0,9,5,12,10,2,0,6,3,15,3,3,1,7,3,15,6,3,1,13,6,17,2,3
250993,0,6,3,15,6,3,1,9,5,15,4,2,0,7,3,12,1,3,0,7,3,15,10,3,0,4,2,12,4,2
209291,0,11,6,12,1,2,1,4,2,15,5,2,1,9,5,17,10,2,0,7,4,12,9,2,1,11,5,17,8,3
221844,1,11,5,17,10,3,0,4,2,15,8,2,0,9,4,12,2,3,0,13,6,12,2,3,1,4,2,17,1,2
150106,1,11,5,15,8,3,1,4,2,15,5,2,0,4,2,12,4,3,1,4,2,17,3,3,1,11,5,15,10,3
144811,1,11,6,17,3,2,1,4,2,17,7,3,0,11,6,15,10,2,1,9,4,17,1,3,1,13,6,15,6,3
234627,1,6,3,17,9,3,1,7,3,15,9,3,0,13,6,15,2,3,0,6,3,15,2,2,1,6,3,15,3,3
227838,0,13,6,12,10,3,0,9,5,15,9,2,0,13,6,12,7,3,0,7,3,12,2,3,1,6,3,17,10,2
205087,1,6,3,17,7,2,1,7,4,15,6,2,0,9,5,15,10,2,0,7,4,15,8,2,1,7,4,15,6,2
100302,0,9,5,12,7,2,1,11,6,17,6,2,1,4,2,15,7,3,1,6,3,17,10,2,1,4,2,15,4,2
201288,0,11,6,15,1,2,0,9,5,12,8,2,1,7,4,17,9,2,1,11,5,17,8,3,1,6,3,17,4,2
109628,1,7,3,15,1,3,1,9,5,17,3,2,0,6,3,12,5,3,1,7,3,15,7,3,1,11,5,15,10,3
297893,1,6,3,17,3,3,1,9,4,17,7,3,1,11,5,17,4,3,0,13,6,15,1,3,0,13,6,15,8,3
167039,0,11,5,15,4,3,1,7,4,17,2,2,1,11,5,17,10,3,1,13,6,15,10,3,1,9,4,17,7,3
248006,0,13,6,15,5,3,0,6,3,12,1,2,1,6,3,15,8,2,1,7,4,15,9,2,0,4,2,12,9,3
284085,0,6,3,15,5,3,0,11,5,12,5,3,0,11,5,15,8,3,0,7,3,15,7,3,0,7,4,15,3,2
156616,1,7,4,17,6,2,0,13,6,15,10,3,0,4,2,12,4,3,1,13,6,15,6,3,1,9,5,17,8,2
122032,1,6,3,17,7,3,0,11,6,12,3,2,0,6,3,15,3,2,0,7,3,12,7,3,1,13,6,17,4,3
229479,0,7,4,12,8,2,1,7,3,15,5,3,0,6,3,12,6,2,0,7,4,15,6,2,0,11,6,15,4,2
295101,1,11,6,17,7,2,1,11,6,17,10,2,1,11,6,15,3,2,1,4,2,15,6,3,0,4,2,12,9,3
245368,0,4,2,15,3,2,0,9,4,15,5,3,0,7,3,12,2,3,0,11,5,15,5,3,0,4,2,12,4,2
175120,0,7,4,12,1,2,1,13,6,17,2,3,0,6,3,12,5,2,1,9,5,15,8,2,1,13,6,15,2,3
161524,0,9,4,15,2,3,1,6,3,17,9,3,0,7,3,12,5,3,0,9,5,15,4,2,1,6,3,17,6,2
188849,0,13,6,15,5,3,1,6,3,17,8,3,1,13,6,17,10,3,1,11,5,17,10,3,0,13,6,12,9,3
121370,1,9,5,15,5,2,0,7,3,15,6,3,0,4,2,15,6,3,1,7,4,15,8,2,0,6,3,15,6,2
145636,0,4,2,15,7,2,0,13,6,15,1,3,1,11,5,17,1,3,1,6,3,17,7,2,1,13,6,17,8,3
189921,0,11,5,15,1,3,0,6,3,15,2,2,0,6,3,12,7,2,1,6,3,15,7,2,0,4,2,15,8,3
188155,1,11,5,17,10,3,0,7,4,15,9,2,0,6,3,12,6,2,0,11,6,15,5,2,0,11,5,12,8,3
133760,1,4,2,15,6,3,1,9,4,17,5,3,0,4,2,15,9,3,1,6,3,15,2,2,1,4,2,17,7,2
274242,0,4,2,15,6,2,1,7,3,17,10,3,1,6,3,15,4,3,0,4,2,15,2,3,1,6,3,15,9,3
202528,1,13,6,15,2,3,1,4,2,17,10,3,0,4,2,15,4,3,0,9,4,12,10,3,1,9,5,15,1,2
