286312,0,4,2,12,6,3,1,7,3,15,3,3,0,7,3,12,6,3,0,7,3,15,7,3,0,7,4,12,6,2,861452
246611,1,4,2,17,9,2,1,6,3,15,10,2,0,6,3,12,2,2,1,4,2,17,4,3,0,6,3,15,6,3,760711
183074,1,4,2,17,3,3,1,4,2,17,8,2,0,7,4,12,5,2,1,4,2,15,7,2,0,9,4,12,1,3,562261
286860,1,4,2,15,10,3,0,11,6,12,5,2,0,7,3,15,10,3,0,7,3,15,10,3,0,7,3,15,7,3,879161
137687,0,13,6,12,7,3,0,7,4,15,2,2,1,9,5,17,7,2,0,6,3,12,2,2,1,4,2,15,8,3,428320
221303,0,7,4,15,1,2,1,11,6,15,4,2,0,4,2,15,6,2,1,11,5,15,4,3,0,13,6,12,4,3,676069
143444,0,6,3,12,9,2,1,6,3,15,9,2,0,11,5,12,4,3,1,11,6,17,6,2,0,7,3,12,10,3,445467
149671,0,9,5,12,3,2,0,7,3,12,3,3,0,11,5,12,1,3,1,11,6,17,9,2,0,11,5,15,9,3,460292
121396,1,7,3,17,3,3,1,6,3,15,2,3,0,4,2,15,2,3,0,11,6,12,5,2,1,11,6,17,3,2,375307
168033,0,11,6,15,1,2,0,9,4,15,3,3,0,13,6,15,2,3,1,11,5,17,7,3,0,9,5,15,5,2,518851
270820,0,9,5,12,5,2,0,4,2,12,1,2,1,7,3,15,8,3,1,9,5,15,9,2,0,13,6,15,7,3,830423
167194,1,7,4,15,1,2,0,4,2,12,3,3,0,7,4,15,9,2,1,6,3,17,3,2,1,7,4,15,2,2,515520
219224,0,9,4,15,8,3,0,7,4,15,9,2,1,7,4,15,4,2,1,11,5,15,8,3,1,6,3,15,7,2,675483
269624,1,11,6,17,2,2,0,4,2,15,5,2,1,13,6,15,1,3,0,7,3,15,10,3,1,7,3,15,10,3,831361
251656,1,4,2,17,6,2,1,4,2,15,3,3,1,7,4,17,3,2,0,11,6,12,4,2,1,4,2,17,1,3,774283
112298,0,11,6,15,10,2,1,9,4,17,4,3,1,9,5,15,1,2,1,6,3,15,2,3,0,13,6,12,10,3,347159
239493,1,6,3,15,3,2,1,4,2,15,5,2,1,6,3,15,5,2,0,9,4,12,9,3,1,4,2,15,2,3,730262
210262,0,9,4,12,3,3,1,11,5,17,1,3,1,6,3,15,6,2,0,6,3,15,6,3,0,7,4,15,9,2,649839
274708,1,4,2,15,9,2,0,4,2,15,1,2,1,4,2,15,10,2,1,13,6,15,7,3,1,6,3,17,2,2,842809
294802,0,4,2,12,5,2,0,4,2,12,5,2,1,9,4,17,1,3,0,13,6,12,9,3,1,7,4,17,1,2,906422
138801,1,4,2,15,1,2,0,9,5,15,1,2,0,7,4,15,4,2,1,4,2,17,10,2,1,6,3,15,8,3,430947
265885,1,11,6,15,9,2,0,4,2,15,8,2,1,4,2,15,6,2,1,11,5,17,3,3,1,13,6,15,4,3,820459
153516,1,6,3,17,2,3,1,9,4,17,2,3,0,11,5,15,10,3,0,7,4,12,3,2,0,7,3,15,9,3,476278
233136,1,9,4,15,9,3,1,11,5,17,8,3,1,11,5,17,7,3,1,9,5,17,10,2,0,9,5,15,7,2,724846
185172,1,13,6,15,8,3,1,9,4,17,2,3,1,7,3,15,4,3,1,11,6,15,9,2,0,6,3,12,4,2,573877
295365,0,11,6,15,4,2,0,6,3,15,3,3,1,9,5,15,5,2,1,4,2,15,6,2,0,7,4,15,6,2,910103
264036,1,4,2,17,8,3,0,11,6,15,7,2,0,4,2,12,3,2,0,7,4,12,1,2,0,9,5,12,2,2,816615
145221,1,6,3,15,2,3,1,9,4,15,1,3,0,7,4,15,6,2,1,7,4,15,4,2,0,7,4,12,8,2,442247
232450,0,6,3,12,6,3,1,11,5,17,2,3,0,13,6,12,6,3,1,11,5,15,3,3,1,4,2,15,3,3,711923
226880,0,6,3,12,8,2,1,13,6,17,8,3,1,7,4,15,9,2,1,9,5,15,6,2,0,11,5,12,3,3,705696
102854,1,9,4,17,2,3,0,9,5,12,1,2,1,11,6,15,8,2,1,4,2,17,9,3,0,4,2,12,2,2,319587
195897,0,13,6,15,6,3,1,11,5,17,4,3,0,13,6,15,10,3,1,4,2,15,8,2,0,4,2,12,9,2,606277
200245,1,7,3,17,4,3,1,7,4,17,8,2,1,6,3,15,8,3,0,11,6,15,10,2,1,6,3,15,7,3,624927
201888,1,7,4,15,5,2,0,7,3,12,7,3,0,9,5,12,10,2,1,7,4,17,3,2,0,6,3,12,4,3,619773
166451,0,11,6,12,3,2,1,6,3,15,6,3,0,9,4,12,8,3,0,4,2,15,6,2,1,4,2,15,6,2,509203
297035,0,7,3,15,6,3,1,7,3,17,6,3,0,13,6,15,7,3,1,4,2,15,2,3,1,9,4,17,3,3,923292
112215,0,4,2,12,5,2,1,9,5,17,8,2,0,7,4,15,8,2,1,11,5,17,7,3,1,6,3,17,1,3,350956
176342,0,11,6,12,10,2,0,11,5,15,10,3,1,9,4,17,3,3,1,6,3,17,6,3,1,11,5,15,2,3,547709
163869,1,9,4,17,7,3,1,7,4,15,4,2,1,9,4,15,3,3,0,13,6,15,2,3,0,11,6,15,5,2,506471
246225,0,7,4,15,10,2,0,4,2,12,6,2,0,6,3,15,1,2,1,11,5,15,10,3,0,6,3,15,10,2,757592
295526,1,11,6,17,10,2,1,13,6,15,9,3,0,7,4,15,10,2,1,4,2,15,7,2,0,7,3,12,2,3,923262
136158,1,6,3,15,2,3,1,9,5,17,7,2,0,11,5,15,5,3,1,4,2,17,4,2,0,9,5,12,1,2,422367
282010,0,11,6,12,5,2,1,9,4,15,2,3,0,7,4,12,8,2,0,9,5,12,10,2,0,11,6,15,10,2,867222
240381,1,6,3,17,3,3,1,9,4,15,5,3,1,7,3,17,1,3,1,7,4,17,10,2,0,11,6,15,6,2,751677
114208,1,13,6,15,10,3,1,9,5,17,4,2,1,11,5,15,5,3,0,6,3,12,10,2,0,9,5,12,4,2,354629
185118,0,13,6,15,9,3,0,13,6,15,5,3,1,7,3,15,9,3,0,11,6,15,4,2,1,11,5,15,4,3,568490
201389,1,4,2,15,4,2,1,7,3,15,7,3,1,6,3,15,5,2,0,9,4,15,4,3,1,4,2,15,2,2,618307
251563,0,6,3,12,6,2,0,6,3,15,8,2,0,4,2,15,4,2,0,9,4,15,5,3,0,4,2,12,5,2,767477
140988,1,4,2,15,3,2,1,9,4,17,2,3,1,7,4,15,1,2,1,4,2,15,1,3,1,9,5,15,10,2,435350
106354,0,13,6,15,3,3,0,11,5,12,5,3,1,7,3,15,7,3,0,11,6,15,9,2,1,6,3,15,10,2,326973
244759,1,7,4,17,1,2,0,6,3,15,8,3,0,13,6,12,7,3,1,7,3,17,6,3,0,7,3,12,5,3,753413
291852,0,7,4,15,5,2,0,4,2,15,7,2,1,13,6,17,2,3,1,4,2,17,8,2,1,6,3,17,3,2,907884
293562,0,11,6,15,1,2,0,9,5,12,9,2,1,6,3,17,3,2,0,9,5,15,10,2,1,9,4,17,2,3,908848
278816,0,7,3,15,9,3,0,7,4,15,7,2,1,9,5,17,4,2,0,13,6,15,3,3,0,9,4,15,6,3,863657
199428,1,13,6,17,4,3,1,9,4,17,2,3,1,11,5,17,4,3,1,7,4,17,3,2,0,6,3,15,1,3,623059
127984,0,9,5,12,10,2,1,6,3,17,8,3,1,6,3,15,3,2,0,9,5,15,5,2,1,13,6,15,3,3,396578
129627,0,6,3,15,6,3,1,11,6,15,7,2,0,13,6,15,9,3,1,6,3,15,7,2,1,9,5,15,5,2,398966
241893,0,6,3,12,9,2,1,4,2,17,8,2,0,7,3,15,10,3,1,4,2,15,10,3,1,11,5,15,4,3,749654
260058,0,13,6,15,9,3,1,4,2,17,10,3,1,11,5,17,4,3,1,6,3,15,8,2,1,6,3,15,1,2,812784
176724,1,9,4,17,9,3,1,7,3,15,4,3,0,13,6,15,6,3,0,11,6,12,3,2,1,11,6,17,9,2,552947
214536,0,6,3,12,9,3,1,11,6,17,1,2,0,6,3,12,6,3,0,7,3,12,10,3,1,7,3,17,6,3,661292
136035,0,13,6,15,2,3,0,6,3,15,7,3,0,6,3,12,1,3,1,7,4,15,9,2,0,4,2,15,3,2,418203
102821,1,11,5,17,7,3,1,11,5,17,1,3,1,9,5,15,8,2,0,11,6,15,3,2,0,11,6,15,10,2,318330
293847,1,11,5,17,8,3,0,6,3,15,9,3,0,11,6,15,1,2,1,11,6,17,9,2,0,4,2,12,4,2,914386
234554,1,7,3,17,10,3,0,9,4,15,9,3,1,9,4,15,7,3,1,11,6,15,7,2,1,11,5,17,8,3,731470
117882,0,9,4,12,4,3,1,6,3,15,3,3,1,11,6,15,1,2,1,6,3,15,5,3,1,9,4,15,2,3,358517
222505,1,11,5,17,1,3,1,11,6,17,7,2,1,11,5,15,2,3,1,9,4,17,10,3,1,9,4,15,4,3,687920
144677,1,13,6,17,5,3,0,4,2,15,8,2,0,7,4,15,6,2,0,7,3,12,3,3,0,4,2,15,10,3,447734
194242,1,13,6,17,9,3,0,9,4,12,4,3,1,7,4,15,9,2,0,6,3,12,2,3,0,7,4,15,1,2,603811
290095,1,7,3,17,6,3,0,4,2,15,9,3,0,11,6,12,3,2,1,13,6,17,7,3,1,6,3,17,2,2,905375
153068,0,11,6,15,10,2,0,7,4,15,8,2,0,6,3,15,8,2,1,6,3,15,2,2,1,11,5,15,1,3,470374
141487,0,7,4,15,1,2,0,7,4,15,5,2,0,9,5,12,2,2,0,11,5,12,9,3,0,7,3,12,5,3,430671
173411,0,11,6,12,3,2,0,4,2,15,5,3,0,4,2,15,8,3,1,13,6,15,2,3,0,6,3,15,5,3,531107
210999,1,6,3,17,10,2,0,4,2,15,4,2,1,6,3,17,8,3,1,13,6,15,5,3,0,4,2,12,1,2,653999
183238,1,7,4,17,10,2,0,6,3,15,7,3,1,9,5,17,2,2,1,6,3,17,2,2,0,6,3,15,2,2,571425
236100,1,7,4,17,4,2,1,13,6,15,9,3,1,4,2,17,7,3,0,6,3,15,5,3,0,4,2,15,2,2,736209
279172,1,13,6,15,8,3,0,4,2,15,6,2,0,4,2,15,5,3,1,11,6,15,3,2,0,11,6,15,7,2,856847
157703,0,6,3,15,10,3,1,11,6,15,9,2,1,9,5,17,1,2,1,6,3,17,5,3,1,7,3,15,2,3,490034
117689,1,7,4,15,3,2,1,4,2,17,9,3,0,6,3,15,4,2,0,4,2,12,3,2,0,6,3,15,7,2,364489
279464,0,4,2,12,10,3,1,4,2,15,7,2,1,4,2,15,6,3,0,6,3,12,4,3,0,13,6,12,10,3,850913
273484,1,11,6,17,9,2,0,6,3,12,9,2,1,9,4,17,8,3,0,11,6,15,9,2,0,6,3,15,9,2,854379
140384,1,4,2,17,10,2,0,11,6,12,1,2,0,9,4,12,6,3,1,9,4,17,4,3,0,9,4,12,5,3,432839
152436,0,9,5,15,5,2,0,9,4,12,7,3,0,9,5,12,5,2,1,4,2,15,6,2,1,4,2,17,4,2,464278
105161,1,11,5,15,9,3,0,4,2,12,8,2,1,7,3,17,8,3,1,6,3,17,3,2,0,9,4,15,9,3,327434
238667,1,6,3,15,9,3,1,9,4,17,3,3,1,6,3,15,2,3,0,9,4,12,8,3,0,7,4,15,6,2,735396
152200,0,7,3,12,3,3,0,9,5,12,8,2,1,11,5,15,5,3,0,4,2,15,9,3,0,9,5,15,6,2,468257
172855,0,7,4,15,7,2,1,11,5,15,9,3,0,9,4,12,7,3,1,13,6,17,8,3,0,11,6,15,2,2,537647
235127,1,4,2,15,10,2,1,11,5,15,6,3,0,11,6,15,3,2,1,6,3,17,1,2,1,7,3,17,7,3,731443
282147,0,7,3,12,1,3,0,11,6,15,8,2,0,7,3,12,9,3,0,7,4,12,1,2,1,9,5,17,10,2,877672
242277,1,4,2,17,8,3,1,7,4,15,2,2,0,6,3,15,8,3,0,9,5,12,8,2,1,6,3,17,3,3,754383
208237,1,13,6,15,10,3,0,7,3,12,6,3,1,6,3,15,2,2,0,6,3,15,4,2,0,4,2,12,1,2,636661
136706,1,9,5,15,3,2,0,13,6,15,9,3,0,11,6,15,7,2,1,4,2,17,1,2,0,4,2,12,5,2,422233
132264,1,11,5,15,9,3,0,11,5,15,6,3,1,4,2,15,6,3,1,7,3,15,8,3,0,9,4,12,3,3,406128
136478,0,4,2,12,6,3,1,11,6,17,3,2,0,6,3,15,8,3,1,4,2,17,6,3,0,11,5,12,10,3,422927
290116,1,11,6,15,10,2,1,6,3,17,1,3,1,4,2,17,8,3,1,11,6,17,10,2,0,13,6,12,5,3,906439
259198,0,7,3,12,3,3,0,7,3,15,9,3,1,4,2,15,4,3,0,9,5,12,8,2,1,4,2,15,5,3,793998
299437,0,4,2,12,4,2,0,11,5,12,2,3,1,9,5,17,8,2,0,7,3,12,9,3,1,9,5,15,4,2,926521
196755,1,13,6,15,2,3,0,9,5,15,9,2,1,11,6,15,6,2,0,6,3,12,5,3,0,7,4,15,9,2,606250
153857,0,9,5,15,8,2,0,6,3,15,2,3,0,6,3,12,5,3,1,4,2,17,5,2,0,4,2,15,1,3,474031
289166,1,4,2,15,9,3,0,9,4,15,9,3,0,11,6,15,7,2,1,7,4,15,10,2,1,9,5,15,8,2,891633
225878,1,7,4,17,2,2,1,4,2,17,5,3,1,11,5,17,10,3,0,6,3,12,3,2,0,4,2,12,10,3,705190
162131,1,7,4,17,6,2,1,9,5,15,7,2,0,11,5,15,10,3,1,9,4,15,5,3,0,13,6,15,9,3,504389
156740,1,7,4,17,5,2,1,4,2,15,1,2,0,6,3,15,4,3,1,11,5,17,6,3,0,11,6,12,1,2,486742
252292,1,7,3,15,7,3,1,4,2,15,10,3,0,4,2,12,7,2,1,7,3,17,10,3,0,11,6,12,10,2,783468
165338,0,13,6,12,4,3,0,9,4,12,2,3,1,6,3,17,3,2,1,7,4,17,4,2,0,11,6,15,10,2,514448
146236,0,9,4,15,2,3,1,9,4,17,9,3,0,9,4,12,2,3,1,9,5,17,8,2,1,7,3,15,10,3,452874
281761,1,9,5,15,8,2,0,11,6,12,6,2,1,9,4,17,3,3,1,7,3,15,6,3,1,4,2,17,2,3,874616
237745,1,11,6,17,10,2,1,6,3,17,10,3,1,6,3,15,9,2,0,4,2,15,3,3,0,9,5,12,10,2,744708
202311,0,13,6,12,4,3,0,13,6,15,8,3,0,4,2,15,9,3,1,6,3,15,6,2,1,4,2,17,3,3,626254
294458,0,11,5,12,8,3,1,4,2,17,6,3,0,4,2,12,8,2,1,6,3,17,6,2,1,11,6,17,7,2,916558
250253,1,6,3,15,5,2,0,6,3,12,1,3,1,11,6,15,8,2,1,9,5,15,3,2,0,9,4,15,6,3,767287
202289,1,9,5,15,5,2,1,11,5,15,3,3,1,7,3,15,6,3,0,7,3,15,1,3,1,6,3,17,8,3,628828
186676,1,11,6,15,2,2,0,11,6,12,7,2,0,6,3,15,9,3,1,9,5,15,2,2,1,4,2,17,7,2,579241
297245,0,4,2,15,1,2,1,11,5,15,5,3,1,4,2,17,8,3,1,6,3,15,4,2,1,13,6,15,4,3,921912
276612,1,11,6,17,7,2,0,7,4,15,3,2,1,11,5,17,4,3,1,6,3,15,4,3,0,7,4,12,1,2,856466
227464,1,4,2,17,5,2,1,13,6,17,5,3,0,11,6,15,3,2,0,4,2,12,7,3,0,4,2,15,9,2,703623
141907,1,11,6,17,7,2,0,9,5,15,7,2,0,4,2,15,3,2,1,11,5,15,6,3,1,4,2,15,4,2,440953
240550,0,11,6,15,5,2,0,11,5,12,3,3,1,11,5,17,6,3,1,11,6,15,3,2,0,9,5,15,1,2,730399
105316,0,11,6,15,5,2,1,4,2,17,4,3,0,4,2,15,1,2,1,6,3,15,1,2,1,9,5,15,1,2,323757
146569,0,4,2,12,8,2,1,13,6,17,3,3,1,6,3,17,8,2,0,13,6,12,3,3,1,11,5,17,4,3,456214
179860,0,7,3,15,10,3,0,7,4,15,2,2,1,13,6,15,9,3,1,7,3,17,6,3,1,4,2,17,4,3,557301
107223,1,11,5,15,7,3,1,9,4,17,7,3,0,7,4,12,2,2,1,9,5,17,2,2,0,9,4,12,5,3,329143
204370,1,6,3,17,6,2,0,4,2,12,6,2,1,13,6,17,1,3,0,4,2,15,6,3,0,4,2,15,8,3,632521
120382,1,4,2,15,2,2,1,7,4,15,9,2,0,4,2,15,2,3,1,11,6,17,9,2,1,4,2,15,7,3,374065
213286,0,13,6,15,2,3,0,9,4,15,10,3,0,7,3,12,8,3,1,7,4,15,2,2,1,4,2,15,2,2,653434
214980,0,13,6,12,2,3,1,11,6,17,3,2,0,9,5,12,10,2,1,9,4,17,3,3,0,6,3,12,1,2,659031
122452,1,11,6,15,2,2,0,4,2,12,4,3,0,4,2,12,9,3,1,6,3,15,4,3,1,9,5,17,10,2,381673
215800,1,7,4,15,5,2,1,6,3,17,10,2,0,4,2,15,5,2,1,6,3,17,1,3,0,4,2,15,10,2,671063
187098,1,11,6,15,2,2,1,7,4,17,4,2,0,7,4,12,3,2,1,13,6,15,4,3,0,7,4,12,6,2,574595
158017,1,7,4,17,6,2,1,11,5,17,3,3,0,11,6,12,10,2,0,9,4,15,4,3,1,9,4,15,3,3,491219
281279,1,11,5,15,5,3,1,11,6,15,7,2,0,6,3,12,10,3,0,4,2,12,3,2,0,7,4,15,8,2,862525
153481,0,4,2,12,6,2,1,7,4,17,10,2,0,9,5,15,9,2,0,11,6,12,9,2,1,9,5,15,6,2,479828
163805,0,7,4,12,8,2,1,4,2,17,7,3,0,7,4,15,8,2,1,6,3,17,5,3,0,4,2,15,9,2,509973
288054,1,9,4,17,4,3,1,4,2,17,9,2,1,9,5,17,6,2,1,7,4,17,9,2,1,4,2,17,3,2,902515
116039,1,7,4,17,8,2,0,11,6,15,10,2,1,7,3,17,1,3,0,7,4,12,1,2,1,9,5,17,3,2,361014
293868,1,6,3,17,7,2,1,4,2,17,2,2,0,9,4,12,3,3,0,7,3,12,6,3,1,11,6,17,7,2,915689
192301,1,9,4,17,4,3,1,6,3,17,1,2,0,11,5,15,7,3,0,7,4,15,5,2,0,6,3,12,5,3,595900
258157,0,9,4,12,6,3,0,7,4,15,4,2,1,6,3,15,10,2,0,6,3,12,6,2,0,7,4,15,6,2,791449
282308,0,4,2,15,8,2,0,11,5,15,1,3,1,11,6,15,1,2,1,9,4,17,9,3,0,9,5,15,8,2,873278
199255,1,11,6,17,2,2,0,6,3,15,5,3,1,6,3,15,9,3,1,7,3,17,4,3,0,9,4,12,5,3,618054
262650,1,6,3,17,6,2,1,6,3,17,4,3,1,9,5,17,10,2,0,9,5,15,5,2,0,11,6,15,10,2,822227
170006,0,7,3,15,6,3,1,7,4,15,6,2,0,6,3,12,3,3,1,6,3,15,1,2,0,4,2,12,5,2,516675
170706,0,11,5,15,6,3,0,7,4,12,1,2,1,11,6,15,7,2,1,11,6,17,5,2,0,7,4,15,7,2,526623
125377,0,11,5,12,5,3,1,4,2,15,6,2,0,4,2,12,9,2,1,11,5,17,10,3,0,9,5,15,6,2,388829
186768,0,7,3,12,8,3,0,11,6,12,1,2,0,4,2,12,2,3,0,11,5,15,6,3,1,4,2,17,2,2,570628
218890,1,6,3,17,4,3,0,11,5,15,10,3,0,7,4,12,2,2,1,13,6,15,4,3,0,4,2,12,7,2,678098
201651,0,7,4,15,9,2,1,13,6,15,4,3,1,9,4,17,9,3,1,7,4,15,4,2,1,11,6,15,5,2,626598
148863,1,6,3,17,9,2,1,4,2,15,4,3,0,11,6,12,6,2,0,6,3,12,4,3,0,6,3,12,3,2,456880
120023,0,6,3,15,10,3,1,9,4,17,2,3,1,4,2,15,4,3,0,4,2,12,6,2,0,9,4,15,8,3,370116
200843,0,7,4,12,5,2,1,4,2,15,2,2,1,6,3,17,1,2,0,13,6,15,8,3,0,6,3,12,6,3,617684
219178,0,6,3,12,6,2,0,9,5,12,10,2,0,6,3,15,3,3,1,7,3,15,6,3,1,13,6,17,2,3,675295
250993,0,6,3,15,6,3,1,9,5,15,4,2,0,7,3,12,1,3,0,7,3,15,10,3,0,4,2,12,4,2,771950
209291,0,11,6,12,1,2,1,4,2,15,5,2,1,9,5,17,10,2,0,7,4,12,9,2,1,11,5,17,8,3,653228
221844,1,11,5,17,10,3,0,4,2,15,8,2,0,9,4,12,2,3,0,13,6,12,2,3,1,4,2,17,1,2,688518
150106,1,11,5,15,8,3,1,4,2,15,5,2,0,4,2,12,4,3,1,4,2,17,3,3,1,11,5,15,10,3,458831
144811,1,11,6,17,3,2,1,4,2,17,7,3,0,11,6,15,10,2,1,9,4,17,1,3,1,13,6,15,6,3,451907
234627,1,6,3,17,9,3,1,7,3,15,9,3,0,13,6,15,2,3,0,6,3,15,2,2,1,6,3,15,3,3,726692
227838,0,13,6,12,10,3,0,9,5,15,9,2,0,13,6,12,7,3,0,7,3,12,2,3,1,6,3,17,10,2,707594
205087,1,6,3,17,7,2,1,7,4,15,6,2,0,9,5,15,10,2,0,7,4,15,8,2,1,7,4,15,6,2,636649
100302,0,9,5,12,7,2,1,11,6,17,6,2,1,4,2,15,7,3,1,6,3,17,10,2,1,4,2,15,4,2,312365
201288,0,11,6,15,1,2,0,9,5,12,8,2,1,7,4,17,9,2,1,11,5,17,8,3,1,6,3,17,4,2,628460
109628,1,7,3,15,1,3,1,9,5,17,3,2,0,6,3,12,5,3,1,7,3,15,7,3,1,11,5,15,10,3,339107
297893,1,6,3,17,3,3,1,9,4,17,7,3,1,11,5,17,4,3,0,13,6,15,1,3,0,13,6,15,8,3,930046
167039,0,11,5,15,4,3,1,7,4,17,2,2,1,11,5,17,10,3,1,13,6,15,10,3,1,9,4,17,7,3,522511
248006,0,13,6,15,5,3,0,6,3,12,1,2,1,6,3,15,8,2,1,7,4,15,9,2,0,4,2,12,9,3,763005
284085,0,6,3,15,5,3,0,11,5,12,5,3,0,11,5,15,8,3,0,7,3,15,7,3,0,7,4,15,3,2,868304
156616,1,7,4,17,6,2,0,13,6,15,10,3,0,4,2,12,4,3,1,13,6,15,6,3,1,9,5,17,8,2,489354
122032,1,6,3,17,7,3,0,11,6,12,3,2,0,6,3,15,3,2,0,7,3,12,7,3,1,13,6,17,4,3,378187
229479,0,7,4,12,8,2,1,7,3,15,5,3,0,6,3,12,6,2,0,7,4,15,6,2,0,11,6,15,4,2,699809
295101,1,11,6,17,7,2,1,11,6,17,10,2,1,11,6,15,3,2,1,4,2,15,6,3,0,4,2,12,9,3,916648
245368,0,4,2,15,3,2,0,9,4,15,5,3,0,7,3,12,2,3,0,11,5,15,5,3,0,4,2,12,4,2,749370
