282977,0,7,4,15,10,2,0,6,3,12,10,3,0,11,5,12,10,3,0,6,3,12,10,2,1,11,6,15,10,2,967652
278088,1,9,4,17,10,3,1,13,6,17,10,3,0,9,4,12,10,3,1,4,2,17,10,3,0,7,3,15,10,3,975031
217278,0,11,6,12,10,2,0,11,5,15,9,3,0,11,6,12,10,2,1,4,2,17,10,2,1,6,3,17,10,2,746512
299076,1,13,6,15,10,3,1,11,6,15,9,2,0,11,6,15,10,2,0,6,3,15,10,2,1,4,2,17,8,2,1053480
229337,0,9,4,12,10,3,1,7,4,15,10,2,1,4,2,17,10,3,1,4,2,15,10,2,1,9,4,15,9,3,771441
263017,0,13,6,12,10,3,0,11,6,15,8,2,1,6,3,17,10,2,1,11,5,17,10,3,1,9,4,17,10,3,927392
171337,0,11,5,15,10,3,0,11,6,12,10,2,0,13,6,15,10,3,0,4,2,15,9,2,1,9,4,15,10,3,578847
245610,1,4,2,17,10,3,0,7,3,12,7,3,1,6,3,15,7,3,1,4,2,17,10,2,1,6,3,15,10,3,807309
181822,0,7,4,12,10,2,1,6,3,17,9,3,1,11,5,17,7,3,1,13,6,15,10,3,1,7,4,17,10,2,624154
156503,0,4,2,15,10,2,0,6,3,15,10,2,0,9,5,12,10,2,1,6,3,15,10,3,0,4,2,12,9,3,532662
192787,1,13,6,15,10,3,0,13,6,12,8,3,1,9,5,17,10,2,0,11,6,12,10,2,1,11,6,15,9,2,666693
230053,0,7,3,15,7,3,0,4,2,12,8,3,1,6,3,15,10,3,1,6,3,15,8,2,0,4,2,15,10,3,777626
125836,0,11,6,12,9,2,0,7,4,12,9,2,1,9,4,17,9,3,0,6,3,12,9,2,1,11,5,15,10,3,430590
201091,1,7,3,15,10,3,1,11,6,15,9,2,0,4,2,12,10,2,0,9,4,12,10,3,1,7,3,17,10,3,683565
127417,0,4,2,15,10,2,0,4,2,12,10,2,0,6,3,12,10,3,1,7,3,15,10,3,1,7,3,15,10,3,423026
102469,0,4,2,15,10,3,1,9,5,17,10,2,0,9,5,15,10,2,0,11,6,15,10,2,1,9,5,17,10,2,360790
240149,0,4,2,12,10,3,1,7,3,15,10,3,1,4,2,17,10,2,0,9,5,15,9,2,0,11,6,12,10,2,838316
217129,1,7,3,17,9,3,1,11,5,15,10,3,1,4,2,17,7,3,1,11,5,17,10,3,1,9,5,15,10,2,680228
213724,0,4,2,15,8,2,1,7,4,15,10,2,1,7,4,17,10,2,0,9,4,12,10,3,0,9,5,15,10,2,745539
148093,0,4,2,15,10,3,1,9,4,15,10,3,1,6,3,17,10,3,1,7,4,17,10,2,1,9,4,15,10,3,512944
100885,0,13,6,15,10,3,1,4,2,17,10,3,1,4,2,17,9,3,1,6,3,17,10,2,1,4,2,17,10,2,343853
287251,1,4,2,15,9,2,1,11,5,15,10,3,0,6,3,12,10,2,1,6,3,17,10,3,0,7,3,12,10,3,987064
150540,0,7,3,12,9,3,0,7,3,15,10,3,0,11,6,12,10,2,1,4,2,15,10,2,0,11,6,12,10,2,502814
292142,1,7,4,17,10,2,1,6,3,17,10,2,0,11,6,12,8,2,0,4,2,15,10,3,1,7,4,17,9,2,1027660
225172,1,7,3,15,10,3,0,7,3,12,10,3,1,7,3,17,10,3,0,4,2,15,10,3,1,9,4,17,10,3,784235
252579,1,7,3,15,7,3,0,7,4,12,10,2,0,11,6,15,10,2,0,7,3,12,10,3,1,13,6,17,10,3,878108
185529,0,6,3,15,10,2,0,11,5,12,10,3,1,9,5,17,10,2,1,9,4,15,9,3,1,4,2,17,10,2,649538
284422,1,4,2,17,10,3,1,9,4,15,10,3,0,7,4,15,9,2,1,4,2,17,10,3,0,13,6,15,10,3,1000923
211956,1,7,4,17,10,2,0,11,6,12,10,2,0,4,2,15,9,2,1,7,3,17,9,3,1,11,5,15,10,3,741662
116591,1,9,4,17,9,3,0,6,3,12,10,3,1,6,3,17,10,2,0,11,6,15,10,2,0,11,6,15,10,2,409092
271913,0,13,6,15,10,3,1,9,5,17,10,2,1,6,3,15,9,3,0,4,2,12,8,3,1,11,5,15,10,3,951935
166772,1,6,3,17,10,3,1,9,5,17,10,2,0,13,6,12,10,3,0,7,3,12,10,3,1,6,3,15,10,3,571768
112704,1,6,3,17,10,2,0,7,3,15,10,3,0,7,4,15,10,2,1,7,4,17,10,2,1,13,6,17,10,3,397018
269755,1,11,6,17,9,2,0,7,4,15,10,2,1,6,3,15,10,2,1,7,4,17,7,2,1,6,3,17,8,3,943006
113956,1,4,2,15,9,2,1,6,3,15,10,2,0,11,5,12,10,3,0,6,3,12,9,3,0,6,3,12,10,3,383240
222628,1,9,4,15,8,3,0,7,3,15,10,3,0,13,6,15,10,3,1,4,2,15,10,3,1,9,5,15,8,2,769678
284119,1,13,6,15,10,3,1,6,3,17,10,3,1,11,5,17,9,3,0,4,2,15,10,2,0,11,5,15,9,3,1004350
143232,1,9,4,17,9,3,1,4,2,15,9,2,0,4,2,15,9,3,1,7,4,17,10,2,1,7,3,15,10,3,494983
161138,0,9,4,15,10,3,1,9,5,15,10,2,0,7,4,15,10,2,0,6,3,15,9,2,1,7,4,15,10,2,566010
259030,0,11,6,15,10,2,0,13,6,15,8,3,0,7,3,12,9,3,1,6,3,15,10,3,1,13,6,15,8,3,898970
236930,1,4,2,15,10,3,1,9,5,15,8,2,0,9,5,12,9,2,1,9,4,15,10,3,1,9,4,17,10,3,797285
275157,0,13,6,15,10,3,1,9,5,15,7,2,0,4,2,15,10,3,0,4,2,15,10,3,1,9,4,15,8,3,932826
191790,1,4,2,15,10,2,0,11,5,15,10,3,0,6,3,12,10,3,0,7,4,12,10,2,1,6,3,15,7,3,659422
219289,1,6,3,17,10,3,1,6,3,15,9,2,0,11,5,15,10,3,0,9,5,15,10,2,1,7,3,15,10,3,770717
261865,1,9,5,15,10,2,0,11,6,15,10,2,1,11,6,15,10,2,0,11,5,12,10,3,0,9,4,15,10,3,913643
291899,0,4,2,12,7,3,1,6,3,17,10,2,1,9,5,17,10,2,1,4,2,15,10,2,1,11,5,17,10,3,981787
263830,0,9,4,15,10,3,1,4,2,17,10,3,1,9,5,15,10,2,0,6,3,15,9,3,0,11,6,12,8,2,931358
259283,1,11,6,17,10,2,0,11,6,12,8,2,0,9,4,12,10,3,1,9,4,17,10,3,1,9,5,15,10,2,893700
